Envelope_Name_Corrected,Date,Elevation,Site,destBlockID,Treatment,Taxon,Individual_number,Leaf_number,Wet_Mass_g,Dry_Mass_g,Leaf_Thickness_1_mm,Leaf_Thickness_2_mm,Leaf_Thickness_3_mm,Leaf_Thickness_4_mm,Leaf_Thickness_5_mm,Leaf_Thickness_6_mm,Leaf_Thickness_Ave_mm,Leaf_Area_cm2,SLA_cm2_g,LDMC,StoichLabel,WetFlag,DryFlag,ThickFlag,AreaFlag,GeneralFlag,allComments
NA,2015-08-20,4100,H,HO,LOCAL,Gentiana crassuloides,3,4,NA,3e-4,0.018,NA,NA,NA,NA,NA,0.018,0.033,110.00000000000001,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Kobresia sp1,2,5,NA,3e-4,0.163,NA,NA,NA,NA,NA,0.163,0.087,290,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,4100,H,HO,LOCAL,Ranunculus brotherusii var. tanguticus,1,1,NA,3e-4,0.227,NA,NA,NA,NA,NA,0.227,0.143,476.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Gentiana crassuloides,2,3,NA,3.2e-4,0.252,NA,NA,NA,NA,NA,0.252,0.066,206.25,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3500,M,MO,LOCAL,Galium asperifolium,1,1,NA,3.3e-4,0.123,NA,NA,NA,NA,NA,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,4,5,NA,3.5e-4,1.11,NA,NA,NA,NA,NA,1.11,0.103,294.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Androsace minor,1,2,NA,3.5e-4,0.252,NA,NA,NA,NA,NA,0.252,0.094,268.57142857142856,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3000,L,LO,LOCAL,Galium hoffmeisteri,1,3,NA,3.6e-4,0.12,NA,NA,NA,NA,NA,0.12,0.137,380.55555555555554,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3850,A,AO,LOCAL,Gentiana crassuloides,2,3,NA,3.6e-4,0.172,NA,NA,NA,NA,NA,0.172,0.122,338.88888888888886,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Polygonum cyanandrum,1,1,NA,3.6e-4,0.213,NA,NA,NA,NA,NA,0.213,0.186,NA,NA,198,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Androsace minor,1,5,NA,3.7e-4,0.273,NA,NA,NA,NA,NA,0.273,0.114,308.1081081081081,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf cut off
NA,2015-08-20,3000,L,LO,LOCAL,Galium hoffmeisteri,1,2,NA,3.8e-4,0.116,NA,NA,NA,NA,NA,0.116,0.139,365.7894736842105,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Galium asperifolium,1,4,NA,3.8e-4,0.108,NA,NA,NA,NA,NA,0.108,0.07,184.21052631578948,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Galium asperuloides,1,4,NA,3.9e-4,0.154,NA,NA,NA,NA,NA,0.154,0.133,341.02564102564105,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,3,5,NA,3.9e-4,0.337,NA,NA,NA,NA,NA,0.337,0.102,261.53846153846155,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Galium asperifolium var. sikkimense,3,2,NA,4e-4,0.121,NA,NA,NA,NA,NA,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Poa sikkimensis,3,2,NA,4e-4,0.147,0.11,NA,NA,NA,NA,0.1285,0.243,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Anaphalis nepalensis,1,5,NA,4e-4,0.118,NA,NA,NA,NA,NA,0.118,0.117,292.5,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3500,M,MO,LOCAL,Gentiana crassuloides,3,5,NA,4e-4,0.098,NA,NA,NA,NA,NA,0.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,1,3,NA,4e-4,0.214,NA,NA,NA,NA,NA,0.214,0.209,NA,NA,163,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,1,5,NA,4e-4,0.252,NA,NA,NA,NA,NA,0.252,0.159,397.5,NA,163,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,2,3,NA,4e-4,0.304,NA,NA,NA,NA,NA,0.304,0.196,490,NA,163,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Cerastium fontanum,2,1,NA,4e-4,0.248,NA,NA,NA,NA,NA,0.248,0.142,354.99999999999994,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Gentiana crassuloides,2,1,NA,4e-4,0.212,NA,NA,NA,NA,NA,0.212,0.155,387.5,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Cyananthus hookeri,2,4,NA,4e-4,0.299,NA,NA,NA,NA,NA,0.299,0.243,NA,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,4100,H,HO,LOCAL,Cyananthus hookeri,4,1,NA,4e-4,0.187,NA,NA,NA,NA,NA,0.187,0.254,NA,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,4100,H,HO,LOCAL,Euphorbia sp1,1,4,NA,4e-4,0.214,NA,NA,NA,NA,NA,0.214,0.438,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Pedicularis confertiflora,1,1,NA,4e-4,0.158,NA,NA,NA,NA,NA,0.158,0.287,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Cyananthus inflatus,5,5,NA,4.1e-4,0.065,NA,NA,NA,NA,NA,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Cerastium fontanum,1,4,NA,4.2e-4,0.156,NA,NA,NA,NA,NA,0.156,0.099,235.71428571428572,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Cyananthus inflatus,3,3,NA,4.2e-4,0.0096,NA,NA,NA,NA,NA,0.0096,0.126,300,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3500,M,MO,LOCAL,Gentiana crassuloides,1,3,NA,4.2e-4,0.377,NA,NA,NA,NA,NA,0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Androsace minor,1,1,NA,4.2e-4,0.247,NA,NA,NA,NA,NA,0.247,0.094,223.8095238095238,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3000,L,LO,LOCAL,Corydalis sp1,1,5,NA,4.3e-4,0.194,NA,NA,NA,NA,NA,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Cyananthus inflatus,5,4,NA,4.3e-4,0.063,NA,NA,NA,NA,NA,0.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Galium asperifolium,1,2,NA,4.3e-4,0.083,NA,NA,NA,NA,NA,0.083,0.107,248.8372093023256,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Galium asperuloides,1,3,NA,4.3e-4,0.179,NA,NA,NA,NA,NA,0.179,0.145,337.2093023255814,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Rhodiola fastigiata,4,5,NA,4.3e-4,0.408,NA,NA,NA,NA,NA,0.408,0.096,223.25581395348837,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,1,4,NA,4.4e-4,0.549,NA,NA,NA,NA,NA,0.549,0.079,179.54545454545453,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Androsace minor,1,3,NA,4.4e-4,0.302,NA,NA,NA,NA,NA,0.302,0.124,281.8181818181818,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,5,1,NA,4.5e-4,0.781,NA,NA,NA,NA,NA,0.781,0.118,262.22222222222223,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Galium asperifolium,1,5,NA,4.7e-4,0.078,NA,NA,NA,NA,NA,0.078,0.095,202.12765957446808,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Galium asperuloides,1,5,NA,4.7e-4,0.263,NA,NA,NA,NA,NA,0.263,0.143,304.25531914893617,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Codonopsis foetens subsp. nervosa,1,1,NA,4.7e-4,0.115,NA,NA,NA,NA,NA,0.115,0.152,323.40425531914894,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Galium asperifolium,1,3,NA,4.8e-4,0.141,NA,NA,NA,NA,NA,0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga sinomontana,2,3,NA,4.9e-4,0.097,NA,NA,NA,NA,NA,0.097,0.075,153.0612244897959,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Pseudocystopteris davidii,4,1,NA,5e-4,0.108,NA,NA,NA,NA,NA,0.108,0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Galium asperifolium var. sikkimense,2,3,NA,5e-4,0.239,0.22,NA,NA,NA,NA,0.22949999999999998,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Poa annua,4,2,NA,5e-4,0.126,0.104,NA,NA,NA,NA,0.11499999999999999,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Polygonum cyanandrum,3,3,NA,5e-4,0.127,NA,NA,NA,NA,NA,0.127,0.222,444,NA,113,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Polygonum cyanandrum,4,5,NA,5e-4,0.104,NA,NA,NA,NA,NA,0.104,0.132,264,NA,113,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Polygonum cyanandrum,5,5,NA,5e-4,0.081,NA,NA,NA,NA,NA,0.081,0.161,322,NA,113,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,2,5,NA,5e-4,0.434,NA,NA,NA,NA,NA,0.434,0.269,NA,NA,163,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,4,5,NA,5e-4,0.346,NA,NA,NA,NA,NA,0.346,0.176,352,NA,164,NA,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,3,4,NA,5e-4,0.37,NA,NA,NA,NA,NA,0.37,0.104,208,NA,164,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,4,1,NA,5e-4,0.294,NA,NA,NA,NA,NA,0.294,0.235,469.99999999999994,NA,164,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Galium asperuloides,1,2,NA,5e-4,0.203,NA,NA,NA,NA,NA,0.203,0.159,318,NA,NA,NA,Area might be incorrect 2015 weighing,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,5,5,NA,5e-4,0.784,NA,NA,NA,NA,NA,0.784,0.119,237.99999999999997,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Arenaria pogonantha,1,3,NA,5e-4,0.251,NA,NA,NA,NA,NA,0.251,0.203,406,NA,NA,NA,Area might be incorrect 2015 weighing,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Arenaria pogonantha,1,4,NA,5e-4,0.221,NA,NA,NA,NA,NA,0.221,0.171,342,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Arenaria pogonantha,2,4,NA,5e-4,0.234,NA,NA,NA,NA,NA,0.234,0.161,322,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Arenaria pogonantha,4,5,NA,5e-4,0.17,NA,NA,NA,NA,NA,0.17,0.172,343.99999999999994,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Cyananthus hookeri,1,1,NA,5e-4,0.125,NA,NA,NA,NA,NA,0.125,0.249,498,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,4100,H,HO,LOCAL,Saxifraga stellariifolia,1,5,NA,5e-4,0.295,NA,NA,NA,NA,NA,0.295,0.491,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Pedicularis roylei,2,4,NA,5e-4,0.337,NA,NA,NA,NA,NA,0.337,0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Corydalis sp1,1,4,NA,5.1e-4,0.362,NA,NA,NA,NA,NA,0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Lomatogonium carinthiacum,1,2,NA,5.3e-4,0.17,NA,NA,NA,NA,NA,0.17,0.202,381.13207547169816,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Lomatogonium carinthiacum,3,5,NA,5.3e-4,0.182,NA,NA,NA,NA,NA,0.182,0.203,383.01886792452837,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,1,3,NA,5.4e-4,0.914,NA,NA,NA,NA,NA,0.914,0.077,142.59259259259258,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,2,2,NA,5.4e-4,0.558,NA,NA,NA,NA,NA,0.558,0.124,229.62962962962962,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Pyrethrum tatsienense,1,2,NA,5.4e-4,0.474,0.413,NA,NA,NA,NA,0.4435,1.019,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Lomatogonium carinthiacum,1,5,NA,5.5e-4,0.161,NA,NA,NA,NA,NA,0.161,0.223,405.45454545454544,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Polygonum cyanandrum,2,1,NA,5.5e-4,0.189,NA,NA,NA,NA,NA,0.189,0.156,283.6363636363636,NA,198,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,3,2,NA,5.6e-4,0.333,NA,NA,NA,NA,NA,0.333,0.147,262.5,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,5,3,NA,5.7e-4,0.821,NA,NA,NA,NA,NA,0.821,0.089,156.140350877193,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Gentiana crassuloides,3,2,NA,5.8e-4,0.227,NA,NA,NA,NA,NA,0.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Gentiana crassuloides,4,4,NA,5.8e-4,0.051,NA,NA,NA,NA,NA,0.051,0.144,248.2758620689655,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,2,3,NA,5.8e-4,0.537,NA,NA,NA,NA,NA,0.537,0.124,213.79310344827587,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Cyananthus inflatus,5,3,NA,5.9e-4,0.085,NA,NA,NA,NA,NA,0.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Galium asperifolium var. sikkimense,3,4,NA,6e-4,0.171,NA,NA,NA,NA,NA,0.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Hemiphragma heterophyllum,5,2,NA,6e-4,0.068,NA,NA,NA,NA,NA,0.068,0.293,488.33333333333337,NA,NA,NA,Area might be incorrect 2015 weighing,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Isolepis setacea,1,1,NA,6e-4,0.336,0.432,NA,NA,NA,NA,0.384,0.124,206.66666666666669,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,leaf not recognised
NA,2015-08-20,3000,L,LO,LOCAL,Polygonum cyanandrum,5,1,NA,6e-4,0.168,NA,NA,NA,NA,NA,0.168,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Cyananthus inflatus,4,1,NA,6e-4,0.041,NA,NA,NA,NA,NA,0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Gentiana yunnanensis,2,1,NA,6e-4,0.238,NA,NA,NA,NA,NA,0.238,1.289,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Hemiphragma heterophyllum,4,5,NA,6e-4,0.112,NA,NA,NA,NA,NA,0.112,NA,NA,NA,144,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,3,2,NA,6e-4,0.269,NA,NA,NA,NA,NA,0.269,0.127,211.66666666666669,NA,164,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,1,1,NA,6e-4,0.287,NA,NA,NA,NA,NA,0.287,0.146,243.33333333333334,NA,163,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,1,4,NA,6e-4,0.336,NA,NA,NA,NA,NA,0.336,0.15,250,NA,163,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,2,4,NA,6e-4,0.358,NA,NA,NA,NA,NA,0.358,0.213,355,NA,163,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Agrostis pilosula,2,3,NA,6e-4,0.17,NA,NA,NA,NA,NA,0.17,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Festuca ovina,1,4,NA,6e-4,0.235,NA,NA,NA,NA,NA,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Gentiana crassuloides,1,2,NA,6e-4,0.288,NA,NA,NA,NA,NA,0.288,0.123,205.00000000000003,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,4100,H,HO,LOCAL,Cyananthus hookeri,4,2,NA,6e-4,0.195,NA,NA,NA,NA,NA,0.195,0.218,363.33333333333337,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,4100,H,HO,LOCAL,Juniperus squamata,1,3,NA,6e-4,0.487,NA,NA,NA,NA,NA,0.487,0.071,118.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Saussurea ceterach,3,2,NA,6e-4,0.315,NA,NA,NA,NA,NA,0.315,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Pedicularis roylei,1,3,NA,6e-4,0.172,NA,NA,NA,NA,NA,0.172,0.212,353.33333333333337,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Polygonum cyanandrum,1,5,NA,6.1e-4,0.326,NA,NA,NA,NA,NA,0.326,0.244,400,NA,198,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,3,3,NA,6.1e-4,0.724,NA,NA,NA,NA,NA,0.724,0.124,203.27868852459017,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Festuca forrestii,1,1,NA,6.2e-4,0.112,NA,NA,NA,NA,NA,0.112,0.103,166.1290322580645,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,2,4,NA,6.2e-4,0.703,NA,NA,NA,NA,NA,0.703,0.137,220.9677419354839,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,4,1,NA,6.2e-4,0.788,NA,NA,NA,NA,NA,0.788,0.134,216.12903225806454,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,4,3,NA,6.3e-4,0.677,NA,NA,NA,NA,NA,0.677,0.127,201.5873015873016,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Cyananthus inflatus,3,5,NA,6.6e-4,0.0092,NA,NA,NA,NA,NA,0.0092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Cyananthus inflatus,4,4,NA,6.6e-4,0.085,NA,NA,NA,NA,NA,0.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Rhodiola fastigiata,2,2,NA,6.6e-4,0.365,NA,NA,NA,NA,NA,0.365,0.189,286.3636363636364,NA,224,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,5,2,NA,6.7e-4,0.735,NA,NA,NA,NA,NA,0.735,0.108,161.19402985074626,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Cyananthus inflatus,2,5,NA,6.8e-4,0.0089,NA,NA,NA,NA,NA,0.0089,0.176,258.8235294117647,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga prattii,5,4,NA,6.9e-4,0.674,NA,NA,NA,NA,NA,0.674,0.111,160.8695652173913,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Isolepis setacea,1,2,NA,7e-4,0.369,0.459,NA,NA,NA,NA,0.41400000000000003,0.117,167.14285714285717,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3000,L,LO,LOCAL,Juncus prismatocarpus,3,2,NA,7e-4,0.098,0.079,0.065,NA,NA,NA,0.08066666666666666,0.163,232.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Poa annua,1,4,NA,7e-4,0.146,0.085,NA,NA,NA,NA,0.11549999999999999,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Polygonum cyanandrum,2,4,NA,7e-4,0.146,NA,NA,NA,NA,NA,0.146,0.325,464.28571428571433,NA,113,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Polygonum cyanandrum,3,1,NA,7e-4,NA,NA,NA,NA,NA,NA,NaN,0.218,311.42857142857144,NA,113,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Polygonum cyanandrum,5,3,NA,7e-4,0.112,NA,NA,NA,NA,NA,0.112,0.274,391.42857142857144,NA,113,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Agrostis nervosa,1,4,NA,7e-4,0.061,NA,NA,NA,NA,NA,0.061,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Picea brachytyla,1,3,NA,7e-4,0.648,NA,NA,NA,NA,NA,0.648,0.057,81.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,5,5,NA,7e-4,0.24,NA,NA,NA,NA,NA,0.24,0.198,282.8571428571429,NA,164,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,3,5,NA,7e-4,0.373,NA,NA,NA,NA,NA,0.373,0.1,142.85714285714286,NA,164,NA,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Cerastium fontanum,2,5,NA,7e-4,0.198,NA,NA,NA,NA,NA,0.198,0.091,130,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,parts too white
NA,2015-08-20,3850,A,AO,LOCAL,Cerastium fontanum,2,3,NA,7e-4,0.197,NA,NA,NA,NA,NA,0.197,0.277,395.7142857142858,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Cerastium fontanum,3,1,NA,7e-4,0.247,NA,NA,NA,NA,NA,0.247,0.175,250,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Cerastium fontanum,3,4,NA,7e-4,0.236,NA,NA,NA,NA,NA,0.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Poa annua,3,1,NA,7e-4,0.302,NA,NA,NA,NA,NA,0.302,0.223,318.57142857142856,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Polystichum frigidicola,2,4,NA,7e-4,0.274,NA,NA,NA,NA,NA,0.274,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Cyananthus hookeri,5,4,NA,7e-4,0.177,NA,NA,NA,NA,NA,0.177,0.243,347.1428571428571,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
