species,site,elevation,treatment,plot_id,tier,trait_name,trait_value,latitude,longitude,burn_year,aspect,year,gradient
Potentilla leuconota,L,3000,otc,CH_L3,China_2016,dry_mass_g,0.1253,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L3,China_2016,leaf_thickness_mm,0.265,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L3,China_2016,leaf_area_cm2,20.4483,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L3,China_2016,sla_cm2_g,163.19473264166,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L3,China_2016,ldmc,0.290719257540603,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L3,China_2016,wet_mass_g,1.315,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L3,China_2016,dry_mass_g,0.3145,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L3,China_2016,leaf_thickness_mm,0.301,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L3,China_2016,leaf_area_cm2,45.1953,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L3,China_2016,sla_cm2_g,143.705246422893,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L3,China_2016,ldmc,0.239163498098859,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,wet_mass_g,0.012,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,dry_mass_g,0.00344,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.154666666666667,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,leaf_area_cm2,0.6648,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,sla_cm2_g,193.255813953488,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,ldmc,0.286666666666667,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,wet_mass_g,0.0147,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,dry_mass_g,0.00353,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.181,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,leaf_area_cm2,0.8184,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,sla_cm2_g,231.841359773371,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,ldmc,0.240136054421769,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,wet_mass_g,0.0259,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,dry_mass_g,0.00415,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.181666666666667,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,leaf_area_cm2,0.8672,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,sla_cm2_g,208.963855421687,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,ldmc,0.16023166023166,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,wet_mass_g,0.0216,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,dry_mass_g,0.00358,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.289,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,leaf_area_cm2,0.7879,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,sla_cm2_g,220.083798882682,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,ldmc,0.165740740740741,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,wet_mass_g,0.03,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,dry_mass_g,0.00393,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.197333333333333,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,leaf_area_cm2,0.8849,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,sla_cm2_g,225.165394402036,29.84347,102.0343,,,2016,Eastern Himalayas
Epilobium fangii,L,3000,c,CH_L4,China_2016,ldmc,0.131,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,wet_mass_g,0.0265,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,dry_mass_g,0.0025,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.251,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,leaf_area_cm2,0.6045,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,sla_cm2_g,241.8,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,ldmc,0.0943396226415094,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,wet_mass_g,0.0146,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,dry_mass_g,0.00241,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.192666666666667,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,leaf_area_cm2,0.5551,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,sla_cm2_g,230.331950207469,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,ldmc,0.165068493150685,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,wet_mass_g,0.0201,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,dry_mass_g,0.00196,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.225666666666667,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,leaf_area_cm2,0.5202,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,sla_cm2_g,265.408163265306,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,ldmc,0.0975124378109453,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,wet_mass_g,0.0118,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,dry_mass_g,0.00262,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.224,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,leaf_area_cm2,0.5821,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,sla_cm2_g,222.175572519084,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,ldmc,0.222033898305085,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,wet_mass_g,0.0151,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,dry_mass_g,0.00197,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.236,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,leaf_area_cm2,0.5102,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,sla_cm2_g,258.984771573604,29.84347,102.0343,,,2016,Eastern Himalayas
Galium hoffmeisteri,L,3000,c,CH_L4,China_2016,ldmc,0.13046357615894,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,wet_mass_g,0.151,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,dry_mass_g,0.0276,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.247,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,leaf_area_cm2,4.0439,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,sla_cm2_g,146.518115942029,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,ldmc,0.182781456953642,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,wet_mass_g,0.198,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,dry_mass_g,0.0364,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.236,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,leaf_area_cm2,7.0282,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,sla_cm2_g,193.082417582418,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,ldmc,0.183838383838384,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,wet_mass_g,0.215,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,dry_mass_g,0.0328,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.216666666666667,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,leaf_area_cm2,6.5787,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,sla_cm2_g,200.57012195122,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,ldmc,0.152558139534884,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,wet_mass_g,0.129,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,dry_mass_g,0.0252,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.254,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,leaf_area_cm2,4.9181,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,sla_cm2_g,195.162698412698,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,ldmc,0.195348837209302,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,wet_mass_g,0.178,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,dry_mass_g,0.0402,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.221,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,leaf_area_cm2,5.932,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,sla_cm2_g,147.562189054726,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,c,CH_L4,China_2016,ldmc,0.225842696629214,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,wet_mass_g,3.495,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,dry_mass_g,0.1729,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.204,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,leaf_area_cm2,26.7884,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,sla_cm2_g,154.935801041064,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,ldmc,0.0494706723891273,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,wet_mass_g,4.1615,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,dry_mass_g,0.1955,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.191,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,leaf_area_cm2,28.2809,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,sla_cm2_g,144.659335038363,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,ldmc,0.0469782530337619,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,wet_mass_g,0.5464,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,dry_mass_g,0.149,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.18,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,leaf_area_cm2,21.6684,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,sla_cm2_g,145.425503355705,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,ldmc,0.272693997071742,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,wet_mass_g,0.38,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,dry_mass_g,0.1097,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.22,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,leaf_area_cm2,17.6862,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,sla_cm2_g,161.223336371923,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,ldmc,0.288684210526316,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,wet_mass_g,0.465,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,dry_mass_g,0.1647,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,leaf_thickness_mm,0.241666666666667,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,leaf_area_cm2,23.6312,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,sla_cm2_g,143.480267152398,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L4,China_2016,ldmc,0.354193548387097,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,otc,CH_L4,China_2016,wet_mass_g,0.167,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,otc,CH_L4,China_2016,dry_mass_g,0.0293,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,otc,CH_L4,China_2016,leaf_thickness_mm,0.197,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,otc,CH_L4,China_2016,leaf_area_cm2,6.334,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,otc,CH_L4,China_2016,sla_cm2_g,216.17747440273,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,otc,CH_L4,China_2016,ldmc,0.175449101796407,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,otc,CH_L4,China_2016,wet_mass_g,0.127,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,otc,CH_L4,China_2016,dry_mass_g,0.0173,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,otc,CH_L4,China_2016,leaf_thickness_mm,0.242,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,otc,CH_L4,China_2016,leaf_area_cm2,4.5434,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,otc,CH_L4,China_2016,sla_cm2_g,262.624277456647,29.84347,102.0343,,,2016,Eastern Himalayas
Plantago asiatica,L,3000,otc,CH_L4,China_2016,ldmc,0.136220472440945,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,wet_mass_g,0.622,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,dry_mass_g,0.2189,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,leaf_thickness_mm,0.208,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,leaf_area_cm2,,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,sla_cm2_g,,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,ldmc,0.351929260450161,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,wet_mass_g,0.795,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,dry_mass_g,0.2628,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,leaf_thickness_mm,0.185,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,leaf_area_cm2,40.3484,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,sla_cm2_g,153.532724505327,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,ldmc,0.330566037735849,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,wet_mass_g,0.48,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,dry_mass_g,0.1715,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,leaf_thickness_mm,0.177333333333333,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,leaf_area_cm2,31.2106,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,sla_cm2_g,181.986005830904,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,ldmc,0.357291666666667,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,wet_mass_g,,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,dry_mass_g,,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,leaf_thickness_mm,,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,leaf_area_cm2,39.2607,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,sla_cm2_g,,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,ldmc,,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,wet_mass_g,0.58,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,dry_mass_g,0.1713,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,leaf_thickness_mm,0.159333333333333,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,leaf_area_cm2,27.8876,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,sla_cm2_g,162.799766491535,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,ldmc,0.295344827586207,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,wet_mass_g,0.291,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,dry_mass_g,0.1069,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,leaf_thickness_mm,0.176333333333333,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,leaf_area_cm2,19.6671,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,sla_cm2_g,183.976613657624,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,otc,CH_L4,China_2016,ldmc,0.367353951890034,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,wet_mass_g,0.435,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,dry_mass_g,0.1477,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,leaf_thickness_mm,0.235,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,leaf_area_cm2,23.1782,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,sla_cm2_g,156.927555856466,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,ldmc,0.339540229885057,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,wet_mass_g,0.371,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,dry_mass_g,0.115,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,leaf_thickness_mm,0.213,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,leaf_area_cm2,19.6494,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,sla_cm2_g,170.864347826087,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,ldmc,0.309973045822102,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,wet_mass_g,0.47,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,dry_mass_g,0.1849,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,leaf_thickness_mm,0.264,29.84347,102.0343,,,2016,Eastern Himalayas
Potentilla leuconota,L,3000,c,CH_L5,China_2016,leaf_area_cm2,29.5085,29.84347,102.0343,,,2016,Eastern Himalayas
