ID,date,gradient,siteID,elevation_m_asl,blockID,turfID,warming,grazing,Nlevel,Namount_kg_ha_y,individual_nr,species,trait,value,origSiteID,destSiteID,comment,problem,flag
APQ8072,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Potentilla erecta,ldmc,0.17341040462427745,NA,NA,NA,NA,NA
APQ8072,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Potentilla erecta,sla_cm2_g,372.3333333333333,NA,NA,NA,NA,NA
BQG7481,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Veronica officinalis,plant_height_cm,6,NA,NA,"10 x too large, corrected wet mass",NA,NA
BQG7481,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Veronica officinalis,wet_mass_g,0.0385,NA,NA,"10 x too large, corrected wet mass",NA,NA
BQG7481,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Veronica officinalis,dry_mass_g,0.0141,NA,NA,"10 x too large, corrected wet mass",NA,NA
BQG7481,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Veronica officinalis,leaf_area_cm2,1.995,NA,NA,"10 x too large, corrected wet mass",NA,NA
BQG7481,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Veronica officinalis,leaf_thickness_mm,0.183,NA,NA,"10 x too large, corrected wet mass",NA,NA
BQG7481,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Veronica officinalis,ldmc,0.36623376623376624,NA,NA,"10 x too large, corrected wet mass",NA,NA
BQG7481,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Veronica officinalis,sla_cm2_g,141.48936170212767,NA,NA,"10 x too large, corrected wet mass",NA,NA
CBV4200,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Achillea millefolium,plant_height_cm,11.5,NA,NA,NA,NA,NA
CBV4200,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Achillea millefolium,wet_mass_g,0.2373,NA,NA,NA,NA,NA
CBV4200,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Achillea millefolium,dry_mass_g,0.0601,NA,NA,NA,NA,NA
CBV4200,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Achillea millefolium,leaf_area_cm2,6.133,NA,NA,NA,NA,NA
CBV4200,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Achillea millefolium,leaf_thickness_mm,0.21333333333333332,NA,NA,NA,NA,NA
CBV4200,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Achillea millefolium,ldmc,0.25326590813316474,NA,NA,NA,NA,NA
CBV4200,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Achillea millefolium,sla_cm2_g,102.04658901830283,NA,NA,NA,NA,NA
AIP0265,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Agrostis capillaris,plant_height_cm,20.2,NA,NA,NA,NA,NA
AIP0265,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Agrostis capillaris,wet_mass_g,0.0095,NA,NA,NA,NA,NA
AIP0265,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Agrostis capillaris,dry_mass_g,0.0047,NA,NA,NA,NA,NA
AIP0265,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Agrostis capillaris,leaf_area_cm2,0.785,NA,NA,NA,NA,NA
AIP0265,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Agrostis capillaris,leaf_thickness_mm,0.15066666666666667,NA,NA,NA,NA,NA
AIP0265,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Agrostis capillaris,ldmc,0.4947368421052632,NA,NA,NA,NA,NA
AIP0265,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Agrostis capillaris,sla_cm2_g,167.0212765957447,NA,NA,NA,NA,NA
CCL8215,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Luzula multiflora,plant_height_cm,27.6,NA,NA,"10 x too large, corrected wet mass",NA,NA
CCL8215,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Luzula multiflora,wet_mass_g,0.0449,NA,NA,"10 x too large, corrected wet mass",NA,NA
CCL8215,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Luzula multiflora,dry_mass_g,0.0138,NA,NA,"10 x too large, corrected wet mass",NA,NA
CCL8215,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Luzula multiflora,leaf_area_cm2,2.762,NA,NA,"10 x too large, corrected wet mass",NA,NA
CCL8215,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Luzula multiflora,leaf_thickness_mm,0.125,NA,NA,"10 x too large, corrected wet mass",NA,NA
CCL8215,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Luzula multiflora,ldmc,0.30734966592427615,NA,NA,"10 x too large, corrected wet mass",NA,NA
CCL8215,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Luzula multiflora,sla_cm2_g,200.14492753623188,NA,NA,"10 x too large, corrected wet mass",NA,NA
CBW8814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Campanula rotundifolia,plant_height_cm,18,NA,NA,stem leaves instead of basal leaves,NA,NA
CBW8814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Campanula rotundifolia,wet_mass_g,0.014366666666666666,NA,NA,stem leaves instead of basal leaves,NA,NA
CBW8814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Campanula rotundifolia,dry_mass_g,0.0033333333333333335,NA,NA,stem leaves instead of basal leaves,NA,NA
CBW8814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Campanula rotundifolia,leaf_area_cm2,0.6236666666666667,NA,NA,stem leaves instead of basal leaves,NA,NA
CBW8814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Campanula rotundifolia,leaf_thickness_mm,0.123,NA,NA,stem leaves instead of basal leaves,NA,NA
CBW8814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Campanula rotundifolia,ldmc,0.2320185614849188,NA,NA,stem leaves instead of basal leaves,NA,NA
CBW8814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Campanula rotundifolia,sla_cm2_g,187.1,NA,NA,stem leaves instead of basal leaves,NA,NA
APX0928,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Potentilla erecta,plant_height_cm,14.5,NA,NA,NA,NA,NA
APX0928,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Potentilla erecta,wet_mass_g,0.0138,NA,NA,NA,NA,NA
APX0928,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Potentilla erecta,dry_mass_g,0.0056,NA,NA,NA,NA,NA
APX0928,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Potentilla erecta,leaf_area_cm2,1.195,NA,NA,NA,NA,NA
APX0928,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Potentilla erecta,leaf_thickness_mm,0.129,NA,NA,NA,NA,NA
APX0928,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Potentilla erecta,ldmc,0.4057971014492754,NA,NA,NA,NA,NA
APX0928,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Potentilla erecta,sla_cm2_g,213.39285714285717,NA,NA,NA,NA,NA
AJS3171,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Viola palustris,plant_height_cm,5.1,NA,NA,NA,NA,NA
AJS3171,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Viola palustris,wet_mass_g,0.1939,NA,NA,NA,NA,NA
AJS3171,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Viola palustris,dry_mass_g,0.0375,NA,NA,NA,NA,NA
AJS3171,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Viola palustris,leaf_area_cm2,8.002,NA,NA,NA,NA,NA
AJS3171,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Viola palustris,leaf_thickness_mm,0.21033333333333334,NA,NA,NA,NA,NA
AJS3171,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Viola palustris,ldmc,0.19339865910263024,NA,NA,NA,NA,NA
AJS3171,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,5,Viola palustris,sla_cm2_g,213.38666666666668,NA,NA,NA,NA,NA
CDD3672,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Campanula rotundifolia,plant_height_cm,10.9,NA,NA,stem leaves instead of basal leaves,NA,NA
CDD3672,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Campanula rotundifolia,wet_mass_g,0.006333333333333333,NA,NA,stem leaves instead of basal leaves,NA,NA
CDD3672,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Campanula rotundifolia,dry_mass_g,0.0012666666666666666,NA,NA,stem leaves instead of basal leaves,NA,NA
CDD3672,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Campanula rotundifolia,leaf_area_cm2,0.326,NA,NA,stem leaves instead of basal leaves,NA,NA
CDD3672,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Campanula rotundifolia,leaf_thickness_mm,0.12666666666666668,NA,NA,stem leaves instead of basal leaves,NA,NA
CDD3672,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Campanula rotundifolia,ldmc,0.19999999999999998,NA,NA,stem leaves instead of basal leaves,NA,NA
CDD3672,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Campanula rotundifolia,sla_cm2_g,257.3684210526316,NA,NA,stem leaves instead of basal leaves,NA,NA
AQO5732,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Anthoxanthum odoratum,plant_height_cm,12.8,NA,NA,NA,NA,NA
AQO5732,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Anthoxanthum odoratum,wet_mass_g,0.0196,NA,NA,NA,NA,NA
AQO5732,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Anthoxanthum odoratum,dry_mass_g,0.0071,NA,NA,NA,NA,NA
AQO5732,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Anthoxanthum odoratum,leaf_area_cm2,1.678,NA,NA,NA,NA,NA
AQO5732,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Anthoxanthum odoratum,leaf_thickness_mm,0.181,NA,NA,NA,NA,NA
AQO5732,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Anthoxanthum odoratum,ldmc,0.3622448979591837,NA,NA,NA,NA,NA
AQO5732,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Anthoxanthum odoratum,sla_cm2_g,236.33802816901405,NA,NA,NA,NA,NA
BER6810,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Carex leporina,plant_height_cm,15.5,NA,NA,NA,NA,NA
BER6810,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Carex leporina,wet_mass_g,0.0341,NA,NA,NA,NA,NA
BER6810,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Carex leporina,dry_mass_g,0.0103,NA,NA,NA,NA,NA
BER6810,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Carex leporina,leaf_area_cm2,2.027,NA,NA,NA,NA,NA
BER6810,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Carex leporina,leaf_thickness_mm,0.15466666666666667,NA,NA,NA,NA,NA
BER6810,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Carex leporina,ldmc,0.3020527859237537,NA,NA,NA,NA,NA
BER6810,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Carex leporina,sla_cm2_g,196.79611650485438,NA,NA,NA,NA,NA
AQM8880,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Festuca ovina,plant_height_cm,13.2,NA,NA,NA,NA,NA
AQM8880,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Festuca ovina,wet_mass_g,0.006288888888888889,NA,NA,NA,NA,NA
AQM8880,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Festuca ovina,dry_mass_g,0.0026,NA,NA,NA,NA,NA
AQM8880,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Festuca ovina,leaf_area_cm2,0.6006666666666667,NA,NA,NA,NA,NA
AQM8880,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Festuca ovina,leaf_thickness_mm,0.14433333333333334,NA,NA,NA,NA,NA
AQM8880,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Festuca ovina,ldmc,0.4134275618374558,NA,NA,NA,NA,NA
AQM8880,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Festuca ovina,sla_cm2_g,231.02564102564105,NA,NA,NA,NA,NA
CCA5004,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Festuca ovina,plant_height_cm,18.6,NA,NA,NA,NA,NA
CCA5004,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Festuca ovina,wet_mass_g,0.009080000000000001,NA,NA,NA,NA,NA
CCA5004,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Festuca ovina,dry_mass_g,0.004030000000000001,NA,NA,NA,NA,NA
CCA5004,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Festuca ovina,leaf_area_cm2,0.7396,NA,NA,NA,NA,NA
CCA5004,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Festuca ovina,leaf_thickness_mm,0.173,NA,NA,NA,NA,NA
CCA5004,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Festuca ovina,ldmc,0.44383259911894274,NA,NA,NA,NA,NA
CCA5004,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Festuca ovina,sla_cm2_g,183.52357320099253,NA,NA,NA,NA,NA
AQI0874,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Viola palustris,plant_height_cm,5.4,NA,NA,corrected invisible area,petiole missing,area_mass < expected
AQI0874,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Viola palustris,wet_mass_g,0.0946,NA,NA,corrected invisible area,petiole missing,area_mass < expected
AQI0874,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Viola palustris,dry_mass_g,0.0269,NA,NA,corrected invisible area,petiole missing,area_mass < expected
AQI0874,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Viola palustris,leaf_area_cm2,5.918,NA,NA,corrected invisible area,petiole missing,area_mass < expected
AQI0874,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Viola palustris,leaf_thickness_mm,0.169,NA,NA,corrected invisible area,petiole missing,area_mass < expected
AQI0874,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Viola palustris,ldmc,0.2843551797040169,NA,NA,corrected invisible area,petiole missing,area_mass < expected
AQI0874,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Viola palustris,sla_cm2_g,220,NA,NA,corrected invisible area,petiole missing,area_mass < expected
AIL7510,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Agrostis capillaris,plant_height_cm,30.5,NA,NA,NA,NA,NA
AIL7510,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Agrostis capillaris,wet_mass_g,0.0204,NA,NA,NA,NA,NA
AIL7510,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Agrostis capillaris,dry_mass_g,0.0084,NA,NA,NA,NA,NA
AIL7510,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Agrostis capillaris,leaf_area_cm2,1.598,NA,NA,NA,NA,NA
AIL7510,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Agrostis capillaris,leaf_thickness_mm,0.162,NA,NA,NA,NA,NA
AIL7510,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Agrostis capillaris,ldmc,0.41176470588235287,NA,NA,NA,NA,NA
AIL7510,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Agrostis capillaris,sla_cm2_g,190.23809523809527,NA,NA,NA,NA,NA
APS3638,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Potentilla erecta,plant_height_cm,11.5,NA,NA,NA,NA,NA
APS3638,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Potentilla erecta,wet_mass_g,0.008,NA,NA,NA,NA,NA
APS3638,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Potentilla erecta,dry_mass_g,0.0024,NA,NA,NA,NA,NA
APS3638,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Potentilla erecta,leaf_area_cm2,0.671,NA,NA,NA,NA,NA
APS3638,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Potentilla erecta,leaf_thickness_mm,0.15333333333333332,NA,NA,NA,NA,NA
APS3638,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Potentilla erecta,ldmc,0.3,NA,NA,NA,NA,NA
APS3638,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Potentilla erecta,sla_cm2_g,279.58333333333337,NA,NA,NA,NA,NA
BEV0153,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Carex leporina,plant_height_cm,19.5,NA,NA,NA,NA,NA
BEV0153,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Carex leporina,wet_mass_g,0.0491,NA,NA,NA,NA,NA
BEV0153,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Carex leporina,dry_mass_g,0.0157,NA,NA,NA,NA,NA
BEV0153,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Carex leporina,leaf_area_cm2,3.593,NA,NA,NA,NA,NA
BEV0153,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Carex leporina,leaf_thickness_mm,0.176,NA,NA,NA,NA,NA
BEV0153,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Carex leporina,ldmc,0.3197556008146639,NA,NA,NA,NA,NA
BEV0153,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Carex leporina,sla_cm2_g,228.8535031847134,NA,NA,NA,NA,NA
BEZ3690,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Carex leporina,plant_height_cm,6,NA,NA,NA,NA,NA
BEZ3690,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Carex leporina,wet_mass_g,0.0413,NA,NA,NA,NA,NA
BEZ3690,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Carex leporina,dry_mass_g,0.0151,NA,NA,NA,NA,NA
BEZ3690,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Carex leporina,leaf_area_cm2,2.839,NA,NA,NA,NA,NA
BEZ3690,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Carex leporina,leaf_thickness_mm,0.14766666666666667,NA,NA,NA,NA,NA
BEZ3690,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Carex leporina,ldmc,0.36561743341404357,NA,NA,NA,NA,NA
BEZ3690,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Carex leporina,sla_cm2_g,188.01324503311258,NA,NA,NA,NA,NA
CDG5814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Viola riviniana,plant_height_cm,6.5,NA,NA,NA,NA,NA
CDG5814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Viola riviniana,wet_mass_g,0.0381,NA,NA,NA,NA,NA
CDG5814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Viola riviniana,dry_mass_g,0.0095,NA,NA,NA,NA,NA
CDG5814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Viola riviniana,leaf_area_cm2,2.386,NA,NA,NA,NA,NA
CDG5814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Viola riviniana,leaf_thickness_mm,0.19466666666666665,NA,NA,NA,NA,NA
CDG5814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Viola riviniana,ldmc,0.24934383202099736,NA,NA,NA,NA,NA
CDG5814,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Viola riviniana,sla_cm2_g,251.15789473684214,NA,NA,NA,NA,NA
BFI7437,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Luzula multiflora,plant_height_cm,37,NA,NA,"10 x too large, corrected wet mass",NA,NA
BFI7437,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Luzula multiflora,wet_mass_g,0.05600000000000001,NA,NA,"10 x too large, corrected wet mass",NA,NA
BFI7437,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Luzula multiflora,dry_mass_g,0.0167,NA,NA,"10 x too large, corrected wet mass",NA,NA
BFI7437,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Luzula multiflora,leaf_area_cm2,4.024,NA,NA,"10 x too large, corrected wet mass",NA,NA
BFI7437,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Luzula multiflora,leaf_thickness_mm,0.15733333333333333,NA,NA,"10 x too large, corrected wet mass",NA,NA
BFI7437,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Luzula multiflora,ldmc,0.29821428571428565,NA,NA,"10 x too large, corrected wet mass",NA,NA
BFI7437,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,3,Luzula multiflora,sla_cm2_g,240.95808383233535,NA,NA,"10 x too large, corrected wet mass",NA,NA
BFD3820,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Carex leporina,plant_height_cm,8.7,NA,NA,NA,NA,NA
BFD3820,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Carex leporina,wet_mass_g,0.0254,NA,NA,NA,NA,NA
BFD3820,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Carex leporina,dry_mass_g,0.0097,NA,NA,NA,NA,NA
BFD3820,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Carex leporina,leaf_area_cm2,2.444,NA,NA,NA,NA,NA
BFD3820,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Carex leporina,leaf_thickness_mm,0.18133333333333332,NA,NA,NA,NA,NA
BFD3820,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Carex leporina,ldmc,0.3818897637795276,NA,NA,NA,NA,NA
BFD3820,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Carex leporina,sla_cm2_g,251.95876288659792,NA,NA,NA,NA,NA
BEF4248,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Avenella flexuosa,plant_height_cm,9.2,NA,NA,NA,NA,NA
BEF4248,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Avenella flexuosa,wet_mass_g,0.0159,NA,NA,NA,NA,NA
BEF4248,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Avenella flexuosa,dry_mass_g,0.004866666666666667,NA,NA,NA,NA,NA
BEF4248,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Avenella flexuosa,leaf_area_cm2,1.0713333333333332,NA,NA,NA,NA,NA
BEF4248,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Avenella flexuosa,leaf_thickness_mm,0.225,NA,NA,NA,NA,NA
BEF4248,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Avenella flexuosa,ldmc,0.3060796645702306,NA,NA,NA,NA,NA
BEF4248,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Avenella flexuosa,sla_cm2_g,220.13698630136983,NA,NA,NA,NA,NA
CFA2285,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Veronica chamaedrys,plant_height_cm,11,NA,NA,NA,NA,NA
CFA2285,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Veronica chamaedrys,wet_mass_g,0.0183,NA,NA,NA,NA,NA
CFA2285,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Veronica chamaedrys,dry_mass_g,0.0058,NA,NA,NA,NA,NA
CFA2285,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Veronica chamaedrys,leaf_area_cm2,1.219,NA,NA,NA,NA,NA
CFA2285,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Veronica chamaedrys,leaf_thickness_mm,0.16866666666666666,NA,NA,NA,NA,NA
CFA2285,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Veronica chamaedrys,ldmc,0.3169398907103825,NA,NA,NA,NA,NA
CFA2285,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,1,Veronica chamaedrys,sla_cm2_g,210.1724137931035,NA,NA,NA,NA,NA
BKN8010,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Luzula multiflora,plant_height_cm,18.2,NA,NA,NA,NA,NA
BKN8010,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Luzula multiflora,wet_mass_g,0.0274,NA,NA,NA,NA,NA
BKN8010,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Luzula multiflora,dry_mass_g,0.0078,NA,NA,NA,NA,NA
BKN8010,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Luzula multiflora,leaf_area_cm2,1.569,NA,NA,NA,NA,NA
BKN8010,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Luzula multiflora,leaf_thickness_mm,0.24366666666666667,NA,NA,NA,NA,NA
BKN8010,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Luzula multiflora,ldmc,0.2846715328467153,NA,NA,NA,NA,NA
BKN8010,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,4,Luzula multiflora,sla_cm2_g,201.15384615384616,NA,NA,NA,NA,NA
AQG1674,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Veronica chamaedrys,plant_height_cm,13.7,NA,NA,NA,NA,NA
AQG1674,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Veronica chamaedrys,wet_mass_g,0.0308,NA,NA,NA,NA,NA
AQG1674,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Veronica chamaedrys,dry_mass_g,0.0089,NA,NA,NA,NA,NA
AQG1674,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Veronica chamaedrys,leaf_area_cm2,1.996,NA,NA,NA,NA,NA
AQG1674,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Veronica chamaedrys,leaf_thickness_mm,0.3526666666666667,NA,NA,NA,NA,NA
AQG1674,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Veronica chamaedrys,ldmc,0.288961038961039,NA,NA,NA,NA,NA
AQG1674,2022-07-24,gradient,Hogsete,700,3,NA,A,C,0,0,2,Veronica chamaedrys,sla_cm2_g,224.26966292134833,NA,NA,NA,NA,NA
