season,site,date,year,month,day,time,plot,amb_co2_umol_mol,x7500_amb_temp,measured_amb_temp,avg_pressure,avg_leaf_temp,avg_leaf_temp_before_respiration,avg_leaf_temp_after_respiration,h2o_avg,linear,exp,best_fit,averages,linear_avgs,lin_rsqd,comment
Early,PBM,2010-06-27,2010,6,27,NIGHT,4,401.947,13.65075,NA,68.28978,NA,NA,NA,11.25194,5.536696,8.1191560000000003,8.119156,NA,NA,0.961126,NA
Early,PBM,2010-06-27,2010,6,27,NIGHT,5,408.9771,13.65151,NA,68.25441,NA,NA,NA,11.53011,3.444277,4.5987619999999998,3.444277,NA,NA,0.980731,NA
Early,PBM,2010-06-27,2010,6,27,NIGHT,6,421.7366,13.68946,NA,68.3072,NA,NA,NA,11.89785,6.722559,NA,6.722559,NA,NA,0.9987974,no fit
Early,PBM,2010-06-27,2010,6,27,NIGHT,7,429.9944,13.55989,NA,68.3171,NA,NA,NA,12.10495,5.486512,NA,5.486512,NA,NA,0.9971328,no fit
Late,ALMONT,2010-06-29,2010,6,29,NIGHT,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23081425,1.0763817,NA,"Couldn't analyze…no mg/m3 co2 heading, need to find best way to convert umol/mol to mg/m3…"
Late,ALMONT,2010-06-29,2010,6,29,NIGHT,2,396.1954,18.89384,NA,76.47172,NA,NA,NA,7.654444,1.241628,NA,1.241628,NA,NA,0.9438943,no fit
Late,ALMONT,2010-06-29,2010,6,29,NIGHT,3,396.1498,18.51359,NA,76.48946,NA,NA,NA,7.601413,1.298782,1.9207920000000001,1.920792,NA,NA,0.972272,NA
Late,ALMONT,2010-06-29,2010,6,29,NIGHT,4,392.9304,17.97552,NA,76.49927,NA,NA,NA,8.33,0.903039,3.1672750000000001,3.164731,NA,NA,0.9378767,NA
Late,ALMONT,2010-06-29,2010,6,29,NIGHT,5,392.6447,18.2412,NA,76.4972,NA,NA,NA,8.2376,0.8620778,2.5961059999999998,2.596106,NA,NA,0.9058838,NA
Late,CBT,2010-07-12,2010,7,12,DAY,1,379.9361,17.97989,NA,73.98236,NA,NA,NA,24.49742,-5.027586,NA,-5.027586,-10.2887072,-10.1627386,0.75194,no fit
Late,CBT,2010-07-12,2010,7,12,DAY,2,379.4761,19.48075,NA,73.99925,NA,NA,NA,22.94323,-9.369577,-9.7749699999999997,-9.77497,NA,NA,0.9828414,NA
Late,CBT,2010-07-12,2010,7,12,DAY,3,380.3144,20.85727,NA,73.99648,NA,NA,NA,24.5492,-10.45428,-10.67873,-10.67873,NA,NA,0.9818632,NA
Late,CBT,2010-07-12,2010,7,12,DAY,4,375.6131,22.09645,NA,73.99817,NA,NA,NA,25.53914,-15.43087,-17.45091,-15.43087,NA,NA,0.9898809,NA
Late,CBT,2010-07-12,2010,7,12,DAY,5,381.0142,23.15301,NA,73.99645,NA,NA,NA,27.17258,-10.53138,NA,-10.53138,NA,NA,0.9893006,no fit
Late,CBT,2010-07-12,2010,7,12,NIGHT,1,463.6838,20.51915,NA,73.89468,NA,NA,NA,14.16894,7.039974,NA,7.039974,9.5307916,9.5307916,0.9947809,no fit
Late,CBT,2010-07-12,2010,7,12,NIGHT,2,461.8434,21.22181,NA,73.90777,NA,NA,NA,14.63862,6.354465,6.5079750000000001,6.354465,NA,NA,0.981388,NA
Late,CBT,2010-07-12,2010,7,12,NIGHT,3,540.2704,22.06957,NA,73.89734,NA,NA,NA,14.77245,9.395016,NA,9.395016,NA,NA,0.990805,no fit
Late,CBT,2010-07-12,2010,7,12,NIGHT,4,453.2212,23.11591,NA,73.88624,NA,NA,NA,14.97667,16.48864,NA,16.48864,NA,NA,0.9952902,no fit
Late,CBT,2010-07-12,2010,7,12,NIGHT,5,407.374,24.42065,NA,73.87731,NA,NA,NA,15.46839,8.375863,18.001149999999999,8.375863,NA,NA,0.9700856,NA
Late,ROAD,2010-07-19,2010,7,19,DAY,1,378.5775,23.19811,NA,73.25484,NA,NA,NA,19.15084,-5.464212,-8.2791060000000005,-8.279106,-9.3853855,-8.2178265,0.9696455,NA
Late,ROAD,2010-07-19,2010,7,19,DAY,2,386.0297,27.72116,NA,73.27,NA,NA,NA,17.46674,-3.748788,-5.6041299999999996,-5.60413,NA,NA,0.9402203,NA
Late,ROAD,2010-07-19,2010,7,19,DAY,3,378.4725,28.81126,NA,73.27,NA,NA,NA,24.86417,-9.529896,NA,-9.529896,NA,NA,0.9980954,no fit
Late,ROAD,2010-07-19,2010,7,19,DAY,4,358.9896,13.39588,NA,73.28186,NA,NA,NA,26.08577,-14.12841,NA,-14.12841,NA,NA,0.9910263,no fit
Late,ROAD,2010-07-19,2010,7,19,DAY,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No fit, yet data look good; not sure of problem."
Late,ROAD,2010-07-19,2010,7,19,NIGHT,1,444.5234,18.5844,NA,73.0859,NA,NA,NA,13.0388,5.527933,5.2523960000000001,5.252396,9.2380828,7.7685836,0.9875015,NA
Late,ROAD,2010-07-19,2010,7,19,NIGHT,2,448.9523,18.4751,NA,73.1025,NA,NA,NA,13.28942,4.619232,9.8437230000000007,9.843723,NA,NA,0.9908448,NA
Late,ROAD,2010-07-19,2010,7,19,NIGHT,3,494.0077,18.34845,NA,73.11887,NA,NA,NA,13.81515,6.400955,NA,6.400955,NA,NA,0.993975,no fit
Late,ROAD,2010-07-19,2010,7,19,NIGHT,4,444.9845,18.23349,NA,73.1166,NA,NA,NA,14.88835,12.70696,NA,12.70696,NA,NA,0.9951419,no fit
Late,ROAD,2010-07-19,2010,7,19,NIGHT,5,473.2991,18.00453,NA,73.11737,NA,NA,NA,15.16979,9.587838,11.98638,11.98638,NA,NA,0.9924882,NA
Late,PFEILER,2010-07-27,2010,7,27,DAY,1,381.3568,26.48632,NA,70.26147,NA,NA,NA,27.94411,-16.41055,-16.410550000000001,-16.41055,-17.357035,-13.5509222,0.9940078,NA
Late,PFEILER,2010-07-27,2010,7,27,DAY,2,382.6751,27.41853,NA,70.23726,NA,NA,NA,23.65905,-10.53528,NA,NA,NA,NA,0.9929395,no fit
Late,PFEILER,2010-07-27,2010,7,27,DAY,3,387.6721,28.36022,NA,70.20902,NA,NA,NA,24.04217,-9.954761,NA,NA,NA,NA,0.9931532,no fit
Late,PFEILER,2010-07-27,2010,7,27,DAY,4,391.5585,29.21742,NA,70.18258,NA,NA,NA,23.30699,-12.5505,NA,NA,NA,NA,0.9956637,no fit
Late,PFEILER,2010-07-27,2010,7,27,DAY,5,386.6005,30.09195,NA,70.15138,NA,NA,NA,25.52356,-18.30352,-18.481079999999999,-18.30352,NA,NA,0.995869,NA
Late,PFEILER,2010-07-26,2010,7,26,NIGHT,1,420.8388,20.85936,NA,70.10459,NA,NA,NA,14.49009,5.434372,9.3952760000000008,9.395276,6.756356,5.9900684,0.9833232,NA
Late,PFEILER,2010-07-26,2010,7,26,NIGHT,2,423.2581,20.70895,NA,70.0959,NA,NA,NA,14.27171,5.616419,5.6373490000000004,5.616419,NA,NA,0.9860761,NA
Late,PFEILER,2010-07-26,2010,7,26,NIGHT,3,413.8921,20.06589,NA,70.0701,NA,NA,NA,14.04607,5.607954,5.4784879999999996,5.478488,NA,NA,0.994938,NA
Late,PFEILER,2010-07-26,2010,7,26,NIGHT,4,414.0139,20.07645,NA,70.05065,NA,NA,NA,14.03196,5.927454,5.4751859999999999,5.927454,NA,NA,0.984376,NA
Late,PFEILER,2010-07-26,2010,7,26,NIGHT,5,411.5907,19.79189,NA,70.02484,NA,NA,NA,13.87505,7.364143,19.66337,7.364143,NA,NA,0.937328,NA
Late,PBM,2010-07-27,2010,7,27,DAY,1,377.3946,24.78903,NA,68.59495,NA,NA,NA,29.61591,-17.30048,NA,-17.30048,NA,NA,0.9989025,no fit
Late,PBM,2010-07-27,2010,7,27,DAY,2,381.1747,24.04245,NA,68.58872,NA,NA,NA,25.58426,-21.99687,-21.643599999999999,NA,NA,NA,0.9986099,NA
Late,PBM,2010-07-27,2010,7,27,DAY,3,390.3193,22.84376,NA,68.58312,NA,NA,NA,25.48839,-32.81823,NA,-32.81823,NA,NA,0.9982004,no fit
Late,PBM,2010-07-27,2010,7,27,DAY,4,390.2083,21.13333,NA,68.56247,NA,NA,NA,21.39,-6.21946,-5.6547679999999998,-6.21946,NA,NA,0.992742,NA
Late,PBM,2010-07-27,2010,7,27,DAY,5,388.3752,19.27204,NA,68.5443,NA,NA,NA,20.10645,-5.323713,-5.3486609999999999,-5.348661,NA,NA,0.9937326,NA
Late,PBM,2010-07-26,2010,7,26,NIGHT,1,430.2444,17.23602,NA,68.50495,NA,NA,NA,14.9686,7.033526,NA,7.033526,NA,NA,0.9958108,no fit
Late,PBM,2010-07-26,2010,7,26,NIGHT,2,453.0647,17.45688,NA,68.50376,NA,NA,NA,15.19742,7.813963,NA,7.813963,NA,NA,0.9951819,no fit
Late,PBM,2010-07-26,2010,7,26,NIGHT,3,429.7038,17.43258,NA,68.5072,NA,NA,NA,15.11484,7.585829,NA,7.585829,NA,NA,0.998156,no fit
Late,PBM,2010-07-26,2010,7,26,NIGHT,4,410.0253,17.17043,NA,68.49376,NA,NA,NA,14.21194,6.664345,6.3977300000000001,6.39773,NA,NA,0.9942985,NA
Late,PBM,2010-07-26,2010,7,26,NIGHT,5,414.7383,17.36839,NA,68.47108,NA,NA,NA,14.85828,4.423765,NA,4.423765,NA,NA,NA,no fit
Early,ALMONT,2011-06-06,2011,6,6,DAY,1,396.2458,20.14,19.9,75.96,13.680000000000001,NA,NA,11.55,4.351256,6.4888849999999998,6.488885,NA,NA,0.961365,NA
Early,ALMONT,2011-06-06,2011,6,6,DAY,2,394.7805,22.15,23,75.94,22.08,NA,NA,9.94,3.93933,3.4423379999999999,3.93933,NA,NA,0.9750306,NA
Early,ALMONT,2011-06-06,2011,6,6,DAY,3,397.235,23.35,23,75.94,20.080000000000002,NA,NA,11.49,3.416345,6.0620560000000001,6.062056,NA,NA,0.9767934,NA
Early,ALMONT,2011-06-06,2011,6,6,DAY,4,393.3924,24.64,23,75.94,19.959999999999997,NA,NA,12.7,7.092204,11.28631,11.28631,NA,NA,0.9511319,NA
Early,ALMONT,2011-06-06,2011,6,6,DAY,5,399.0696,25.66,23,75.94,22.08,NA,NA,12.09,4.214203,8.2771589999999993,8.277159,NA,NA,0.974547,NA
Early,ALMONT,2011-06-06,2011,6,6,NIGHT,1,414.1505,19.64,13.6,75.47,11.680000000000001,NA,NA,3.6,-1.237211,-3.9446059999999998,-3.944606,NA,NA,0.956664,NA
Early,ALMONT,2011-06-06,2011,6,6,NIGHT,2,419.152,19.86,13.6,75.48,11.84,NA,NA,3.64,-1.062092,NA,-1.062092,NA,NA,0.8473287,NA
Early,ALMONT,2011-06-06,2011,6,6,NIGHT,3,428.3396,20.05,13.4,75.48,10.12,NA,NA,3.76,-0.9736066,NA,-0.9736066,NA,NA,0.8540232,NA
Early,ALMONT,2011-06-06,2011,6,6,NIGHT,4,416.46,20.54,14,75.47,11.72,NA,NA,4.15,-2.73322,-3.9398420000000001,-3.939842,NA,NA,0.9854619,NA
Early,ALMONT,2011-06-06,2011,6,6,NIGHT,5,415.16,20.28,14,75.48,12.52,NA,NA,4.05,-1.925963,-2.6656780000000002,-2.665678,NA,NA,0.9838114,NA
Early,CBT,2011-06-13,2011,6,13,DAY,1,393.3962,16.08,15.1,73.88,13.959999999999999,NA,NA,11.45,8.836903,NA,8.836903,NA,NA,0.995139,NA
Early,CBT,2011-06-13,2011,6,13,DAY,2,400.8557,17.07,15.1,73.89,12.8,NA,NA,10.1,8.111693,NA,8.111693,NA,NA,0.997149,NA
Early,CBT,2011-06-13,2011,6,13,DAY,3,391.9529,18.31,15.1,73.89,13.12,NA,NA,14.08,8.809607,NA,8.809607,NA,NA,0.9919117,NA
Early,CBT,2011-06-13,2011,6,13,DAY,4,398.6476,19.31,15.1,73.88,13.64,NA,NA,14.25,11.31594,NA,11.31594,NA,NA,0.9966904,NA
Early,CBT,2011-06-13,2011,6,13,DAY,5,396.0662,20.17,15.1,73.88,12.720000000000002,NA,NA,14.61,9.606083,NA,9.606083,NA,NA,0.9968747,NA
Early,CBT,2011-06-13,2011,6,13,NIGHT,1,427.0517,13.72,NA,73.82,5.0600000000000005,NA,NA,8.52,-4.770498,-5.024362,-5.024362,NA,NA,0.9860312,NA
Early,CBT,2011-06-13,2011,6,13,NIGHT,2,423.6105,13.78,NA,73.85,4.4399999999999995,NA,NA,8.81,-3.295113,NA,-3.295113,NA,NA,0.9867756,NA
Early,CBT,2011-06-13,2011,6,13,NIGHT,3,461.0117,14.12,NA,73.86,4.64,NA,NA,10.5,-20.64128,NA,-20.64128,NA,NA,0.9254621,NA
Early,CBT,2011-06-13,2011,6,13,NIGHT,4,446.7774,14.4,NA,73.84,6.68,NA,NA,11.21,-8.407992,NA,-8.407992,NA,NA,0.9923005,NA
Early,CBT,2011-06-13,2011,6,13,NIGHT,5,465.3074,14.66,NA,73.84,9.239999999999998,NA,NA,11.55,-8.363887,NA,-8.363887,NA,NA,0.9852325,NA
Early,ROAD,2011-06-21,2011,6,21,DAY,1,373.7809,10.26,10.26,72.81,12.36,NA,NA,13.23,4.871836,5.6839339999999998,5.683934,NA,NA,0.9893428,NA
Early,ROAD,2011-06-21,2011,6,21,DAY,2,368.6408,11.08,12.35,72.83,16.8,NA,NA,15.24,4.615088,NA,4.615088,NA,NA,0.9809255,NA
Early,ROAD,2011-06-21,2011,6,21,DAY,3,370.2548,11.64,10.65,72.86,14.6,NA,NA,14.8,3.778661,NA,3.778661,NA,NA,0.975139,NA
Early,ROAD,2011-06-21,2011,6,21,DAY,4,367.9817,12.65,10.8,72.86,14.6,NA,NA,17.38,11.3585,NA,11.3585,NA,NA,0.9953926,NA
Early,ROAD,2011-06-21,2011,6,21,DAY,5,373.61,13.33,11.24,72.87,13.12,NA,NA,17.08,14.19119,14.85186,14.85186,NA,NA,0.995167,NA
Early,ROAD,2011-06-23,2011,6,23,NIGHT,1,456.6309,20.14,8.1,72.79,9.319999999999999,NA,NA,10.88,-1.808588,-5.3404910000000001,-5.340491,NA,NA,0.9589989,NA
Early,ROAD,2011-06-23,2011,6,23,NIGHT,2,468.6622,19.19,7.9,72.83,9.959999999999999,NA,NA,10.56,-2.182441,-6.1553370000000003,-6.155337,NA,NA,0.97421,NA
Early,ROAD,2011-06-23,2011,6,23,NIGHT,3,459.6272,18.46,6.9,72.85,7.4799999999999995,NA,NA,10.21,-2.571988,-3.501134,-3.501134,NA,NA,0.9709503,NA
Early,ROAD,2011-06-23,2011,6,23,NIGHT,4,466.6105,17.66,6.4,72.86,5.119999999999999,NA,NA,10.16,-5.604949,NA,-5.604949,NA,NA,0.9953146,NA
Early,ROAD,2011-06-23,2011,6,23,NIGHT,5,464.6668,17.03,6.7,72.87,4.68,NA,NA,10.74,-6.39621,-6.6639889999999999,-6.39621,NA,NA,0.9904318,NA
Late,ALMONT,2011-06-28,2011,6,28,DAY,1,396.5332,13.89,19.4,76.32,17.6,NA,NA,7.56,4.061824,4.3555619999999999,4.355562,NA,NA,0.9622026,NA
Late,ALMONT,2011-06-28,2011,6,28,DAY,2,396.2687,16.6,18.6,76.3,17.32,NA,NA,7.08,1.259402,2.9391229999999999,2.939123,NA,NA,0.8829453,NA
Late,ALMONT,2011-06-28,2011,6,28,DAY,3,400.4348,20.06,19.8,76.28,21.44,NA,NA,7.22,3.427282,3.4272819999999999,2.309315,NA,NA,0.9542555,NA
Late,ALMONT,2011-06-28,2011,6,28,DAY,4,401.812,21.45,20.1,76.28,22.240000000000002,NA,NA,8.36,2.729629,6.0602580000000001,6.060258,NA,NA,0.9269761,NA
Late,ALMONT,2011-06-28,2011,6,28,DAY,5,401.6364,22.64,22.2,76.29,26.839999999999996,NA,NA,7.46,2.502613,2.8819870000000001,2.881987,NA,NA,0.9613355,NA
Late,ALMONT,2011-06-27,2011,6,27,NIGHT,1,406.56,19.01,17.7,76.05,15.4,NA,NA,4.03,-0.7480056,NA,-0.7480056,NA,NA,0.8124626,NA
Late,ALMONT,2011-06-27,2011,6,27,NIGHT,2,405.6996,19.36,16.4,76.06,12.919999999999998,NA,NA,3.55,-4.425602,-4.0631709999999996,-4.425602,NA,NA,0.965374,NA
Late,ALMONT,2011-06-27,2011,6,27,NIGHT,3,405.7292,19.43,16.1,76.09,13.88,NA,NA,3.37,-0.7401615,NA,-0.7401615,NA,NA,0.7730735,NA
Late,ALMONT,2011-06-27,2011,6,27,NIGHT,4,408.3862,19.52,15.4,76.1,15.040000000000001,NA,NA,3.38,-1.568277,-7.440906,-7.440906,NA,NA,0.899463,NA
Late,ALMONT,2011-06-27,2011,6,27,NIGHT,5,409.373,19.6,15.4,76.12,12.440000000000001,NA,NA,3.39,-1.211005,-2.2758120000000002,-2.275812,NA,NA,0.9639423,NA
Early,PFEILER,2011-07-14,2011,7,14,DAY,1,390.3462,21.26,17.8,69.94,17.360000000000003,NA,NA,20.12,27.29688,NA,27.29688,NA,NA,0.999241,NA
Early,PFEILER,2011-07-14,2011,7,14,DAY,2,387.8506,20.82,19.4,69.93,15.959999999999999,NA,NA,21.86,16.42774,NA,16.42774,NA,NA,0.9966658,NA
Early,PFEILER,2011-07-14,2011,7,14,DAY,3,382.929,20.35,16,69.91,15.680000000000001,NA,NA,20.88,17.1951,NA,17.1951,NA,NA,0.9989845,NA
Early,PFEILER,2011-07-14,2011,7,14,DAY,4,390.507,19.61,18.3,69.89,12.64,NA,NA,19.5,20.93852,NA,20.93852,NA,NA,0.998273,NA
Early,PFEILER,2011-07-14,2011,7,14,DAY,5,388.8676,18.59,17.1,69.87,13.6,NA,NA,17.45,11.21192,NA,11.21192,NA,NA,0.9927317,NA
Early,PFEILER,2011-07-13,2011,7,13,NIGHT,1,448.59,15.27,8.2,69.92,4.2,NA,NA,13.66,-6.066865,-6.6255499999999996,-6.62555,NA,NA,0.9946928,NA
Early,PFEILER,2011-07-13,2011,7,13,NIGHT,2,442.6826,15.47,8.6,69.91,5.8,NA,NA,13.88,-3.949799,NA,-3.949799,NA,NA,0.9731664,NA
Early,PFEILER,2011-07-13,2011,7,13,NIGHT,3,431.9173,15.55,8.5,69.87,4.32,NA,NA,13.91,-4.067723,-8.7895869999999992,-8.789587,NA,NA,0.993906,NA
Early,PFEILER,2011-07-13,2011,7,13,NIGHT,4,447.2782,15.64,8.1,69.86,4.839999999999999,NA,NA,14.03,-7.584337,-9.6431850000000008,-9.643185,NA,NA,0.991546,NA
Early,PFEILER,2011-07-13,2011,7,13,NIGHT,5,427.8943,15.96,9.6,69.82,9.919999999999998,NA,NA,13.91,-9.545402,-12.64944,-12.64944,NA,NA,0.9961485,NA
Early,PBM,2011-07-14,2011,7,14,DAY,1,404.3029,25.17,17.3,68.27,12.84,NA,NA,20.13,10.58336,NA,10.58336,NA,NA,0.9961431,NA
Early,PBM,2011-07-14,2011,7,14,DAY,2,394.0268,24.44,18,68.26,17.96,NA,NA,22.34,12.52375,7.99552,12.52375,NA,NA,0.9935688,NA
Early,PBM,2011-07-14,2011,7,14,DAY,3,395.3971,23.45,16,68.27,15.16,NA,NA,21.06,17.89368,NA,17.89368,NA,NA,0.9988439,NA
Early,PBM,2011-07-14,2011,7,14,DAY,4,395.0746,22.68,17.5,68.26,12.64,NA,NA,18.94,9.733544,9.7108270000000001,9.710827,NA,NA,0.9933346,NA
Early,PBM,2011-07-14,2011,7,14,DAY,5,401.0547,22.33,17.3,68.23,18.36,NA,NA,15.3,4.922618,4.9160510000000004,4.916051,NA,NA,0.994386,NA
Early,PBM,2011-07-14,2011,7,14,NIGHT,1,425.2245,16.69,11.7,68.2,5.680000000000001,NA,NA,10.71,-7.564993,-7.7222980000000003,-7.722298,NA,NA,0.996582,NA
Early,PBM,2011-07-14,2011,7,14,NIGHT,2,418.2955,16.92,10.8,68.2,4.32,NA,NA,10.85,-5.700813,NA,-5.700813,NA,NA,0.992494,NA
Early,PBM,2011-07-14,2011,7,14,NIGHT,3,418.7629,17.32,11.2,68.2,7.76,NA,NA,11.35,-6.520529,NA,-6.520529,NA,NA,0.9914194,NA
Early,PBM,2011-07-14,2011,7,14,NIGHT,4,443.65,17.91,10.2,68.19,6.92,NA,NA,10.44,-6.255761,NA,-6.255761,NA,NA,0.987497,NA
Early,PBM,2011-07-14,2011,7,14,NIGHT,5,426.94,18.02,10.4,68.16,10.36,NA,NA,9.37,-3.042958,-3.3234460000000001,-3.323446,NA,NA,0.9807597,NA
Late,CBT,2011-07-21,2011,7,21,DAY,1,395.601,26.47,19.2,74.01,18.160000000000004,NA,NA,20.94,13.3494,NA,13.3494,NA,NA,0.9949268,NA
Late,CBT,2011-07-21,2011,7,21,DAY,2,397.813,25.56,20.5,74.03,15.479999999999999,NA,NA,19.19,7.137932,NA,7.137932,NA,NA,0.9945029,NA
Late,CBT,2011-07-21,2011,7,21,DAY,3,392.6717,23.96,19.2,74.05,19.880000000000003,NA,NA,22.72,12.79165,NA,12.79165,NA,NA,0.9898981,NA
Late,CBT,2011-07-21,2011,7,21,DAY,4,395.2321,22.24,20.9,74.06,20.160000000000004,NA,NA,22.9,12.3398,19.042490000000001,19.04249,NA,NA,0.9695126,NA
Late,CBT,2011-07-21,2011,7,21,DAY,5,383.6185,16.98,24.5,74.09,18.4,NA,NA,23.39,13.5816,NA,13.5816,NA,NA,0.9945312,NA
Late,CBT,2011-07-20,2011,7,20,NIGHT,1,467.7727,19.19,14.5,74.06,12.36,NA,NA,12.32,-3.374628,NA,-3.374628,NA,NA,0.9920275,NA
Late,CBT,2011-07-20,2011,7,20,NIGHT,2,467.7727,19.34,13.1,74.08,9.320000000000002,NA,NA,13.04,-4.86141,-30.012250000000002,-30.01225,NA,NA,0.8652752,NA
Late,CBT,2011-07-20,2011,7,20,NIGHT,3,505.0742,19.34,11.5,74.1,6,NA,NA,13.83,-9.89665,-19.689879999999999,-19.68988,NA,NA,0.990449,NA
Late,CBT,2011-07-20,2011,7,20,NIGHT,4,471.6241,18.69,12.3,74.11,6.279999999999999,NA,NA,13.78,-10.77245,-22.081890000000001,-22.08189,NA,NA,0.9694122,NA
Late,CBT,2011-07-20,2011,7,20,NIGHT,5,516.9572,19.13,11.6,74.11,9.24,NA,NA,13.89,-7.16293,NA,-7.16293,NA,NA,0.9968094,NA
Late,ROAD,2011-07-24,2011,7,24,DAY,1,393.8505,22.29,19.7,73.53,16.96,NA,NA,16.39,12.59922,NA,12.59922,NA,NA,0.982066,NA
Late,ROAD,2011-07-24,2011,7,24,DAY,2,390.7209,23.93,21.6,73.54,22.56,NA,NA,16.34,6.125214,7.3573570000000004,7.357357,NA,NA,0.9893497,NA
Late,ROAD,2011-07-24,2011,7,24,DAY,3,398.0795,25.94,21.1,73.55,17.640000000000004,NA,NA,19.5,12.32675,NA,12.32675,NA,NA,0.9945246,NA
Late,ROAD,2011-07-24,2011,7,24,DAY,4,393.76,27.2,21.4,73.56,16.759999999999998,NA,NA,21.7,17.69989,19.37914,19.37914,NA,NA,0.9939857,NA
Late,ROAD,2011-07-24,2011,7,24,DAY,5,412.0109,28.56,21.2,73.56,16.6,NA,NA,23.49,22.63495,22.882709999999999,22.63495,NA,NA,0.9966413,NA
Late,ROAD,2011-07-23,2011,7,23,NIGHT,1,465.7919,23,12.5,73.26,11.76,NA,NA,10.96,-4.936932,NA,-4.936932,NA,NA,0.984186,NA
Late,ROAD,2011-07-23,2011,7,23,NIGHT,2,474.9282,23.46,13,73.27,13.720000000000002,NA,NA,10.65,-3.204899,-3.519015,-3.519015,NA,NA,0.9854366,NA
Late,ROAD,2011-07-23,2011,7,23,NIGHT,3,484.1022,22.31,11.3,73.32,10.040000000000001,NA,NA,11.58,-5.334848,-10.147600000000001,-10.1476,NA,NA,0.9758599,NA
Late,ROAD,2011-07-23,2011,7,23,NIGHT,4,494.3471,21.4,11.6,73.34,8,NA,NA,12.58,-9.081387,NA,-9.081387,NA,NA,0.9960097,NA
Late,ROAD,2011-07-23,2011,7,23,NIGHT,5,499.102,20.84,12,73.35,9.88,NA,NA,13.49,-6.998719,-7.9445569999999996,-7.944557,NA,NA,0.9951138,NA
Late,PFEILER,2011-07-28,2011,7,28,DAY,1,362.2962,16.28,14,70.27,11.040000000000001,NA,NA,18.12,25.3624,24.58896,25.3624,NA,NA,0.9982407,NA
Late,PFEILER,2011-07-28,2011,7,28,DAY,2,364.42380000000003,18.59,14.1,70.25,13.559999999999999,NA,NA,19.14,19.60008,NA,19.60008,NA,NA,0.996934,NA
Late,PFEILER,2011-07-28,2011,7,28,DAY,3,377.1562,19.4,16,70.23,15.919999999999998,NA,NA,22.03,28.26168,NA,28.26168,NA,NA,0.9906855,NA
Late,PFEILER,2011-07-28,2011,7,28,DAY,4,386.8723,20.42,16.8,70.2,17.92,NA,NA,24.11,30.85713,NA,30.85713,NA,NA,0.9985579,NA
Late,PFEILER,2011-07-28,2011,7,28,DAY,5,385.9247,22.27,14.3,70.18,16.8,NA,NA,18.97,18.14669,17.952960000000001,17.95296,NA,NA,0.9972476,NA
Late,PFEILER,2011-07-27,2011,7,27,NIGHT,1,425.3191,17.01,10.1,70.16,8.08,NA,NA,12,-6.583968,NA,-6.583968,NA,NA,0.9935877,NA
Late,PFEILER,2011-07-27,2011,7,27,NIGHT,2,432.0977,16.46,7.7,70.15,6.720000000000001,NA,NA,12.09,-6.547198,NA,-6.547198,NA,NA,0.9956658,NA
Late,PFEILER,2011-07-27,2011,7,27,NIGHT,3,418.5981,16.09,10.4,70.14,7.719999999999999,NA,NA,12.17,-6.646753,-9.3185549999999999,-9.318555,NA,NA,0.9926783,NA
Late,PFEILER,2011-07-27,2011,7,27,NIGHT,4,430.9813,15.66,8.4,70.12,7.2,NA,NA,12.11,-8.935998,NA,-8.935998,NA,NA,0.9797332,NA
Late,PFEILER,2011-07-27,2011,7,27,NIGHT,5,419.3322,15.54,9.9,70.09,8.52,NA,NA,2.43,-8.04717,-69.756860000000003,-8.04717,NA,NA,0.9104635,NA
Late,PBM,2011-07-29,2011,7,29,DAY,1,386.1388,20.47,19.7,68.71,15.120000000000001,NA,NA,21.87,20.24948,NA,20.24948,NA,NA,0.998437,NA
Late,PBM,2011-07-29,2011,7,29,DAY,2,383.6096,21.41,18.6,68.72,11.84,NA,NA,22.21,18.30043,NA,18.30043,NA,NA,0.9989686,NA
Late,PBM,2011-07-29,2011,7,29,DAY,3,396.3354,23.02,18.6,68.72,14.280000000000001,NA,NA,24.85,26.67241,NA,26.67241,NA,NA,0.9995518,NA
Late,PBM,2011-07-29,2011,7,29,DAY,4,384.703,24.91,19,68.71,13.080000000000002,NA,NA,20.52,14.63603,NA,14.63603,NA,NA,0.9970616,NA
Late,PBM,2011-07-29,2011,7,29,DAY,5,391.2573,26.31,18.9,68.68,14.6,NA,NA,17.68,9.351838,9.5799699999999994,9.57997,NA,NA,0.9934591,NA
Late,PBM,2011-07-29,2011,7,29,NIGHT,1,463.9667,16,9.7,68.76,2.44,NA,NA,11.62,-8.283489,-8.7334010000000006,-8.733401,NA,NA,0.9974824,NA
Late,PBM,2011-07-29,2011,7,29,NIGHT,2,442.2052,15.74,9.2,68.75,2.9200000000000004,NA,NA,12.07,-8.454468,-17.13082,-17.13082,NA,NA,0.9902007,NA
Late,PBM,2011-07-29,2011,7,29,NIGHT,3,462.6826,15.37,9.5,68.73,2.12,NA,NA,11.51,-6.509464,-8.9919759999999993,-8.991976,NA,NA,0.9935176,NA
Late,PBM,2011-07-29,2011,7,29,NIGHT,4,460.4229,15.04,10,68.71,2.44,NA,NA,11.83,-5.237537,NA,-5.237537,NA,NA,0.988387,NA
